codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
hebbian,masked_token,memorization,8,1,center,64,30.0,1.0,0.9244398288016114,1.0,0.3404255319148936,0.13852399809563415,8.662998084559152e-07,-1.0000000025363678,0.0
hebbian,masked_token,memorization,8,1,center,256,10.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.1343591874655412,0.152885230220094,-1.0106275908801021,0.0
hebbian,masked_token,memorization,8,1,center,256,30.0,1.0,0.9272997032640948,0.9999999999999998,0.32653061224489793,0.1371448503769174,1.9252900633940656e-06,-1.0000000194627412,0.0
hebbian,masked_token,memorization,8,1,end,64,10.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.14119601249694824,0.055741726225891776,-1.002915898034739,0.0
hebbian,masked_token,memorization,8,1,end,64,30.0,1.0,0.9179874299767727,1.0,0.13953488372093023,0.1420930967081425,7.370634427342785e-07,-1.0,0.0
hebbian,masked_token,memorization,8,1,end,256,10.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.14715426308768137,0.15269681030795687,-1.0105585086913336,0.0
hebbian,masked_token,memorization,8,1,end,256,30.0,1.0,0.916198387490838,1.0,0.09523809523809523,0.15057082225879034,1.271693922568656e-06,-1.0000000113532657,0.0
hebbian,next_token,generalization,4,,,64,10.0,0.06,0.02061459636463048,0.16217343370877002,0.12,0.14663127437233925,0.2183445194363594,-1.014748784303665,0.02
hebbian,next_token,generalization,4,,,64,30.0,0.04,0.011038652660826579,0.13460337877954667,0.12,0.1359441276267171,0.00013915477045799206,-1.0000020027160645,0.0
hebbian,next_token,generalization,4,,,256,10.0,0.06,0.02061459636463048,0.16217343370877002,0.12,0.02962016312405467,0.6752650141716003,-1.0733868145942689,0.92
hebbian,next_token,generalization,4,,,256,30.0,0.08,0.031549003255790686,0.18838502545063707,0.12,0.11171871602535248,0.006762237698774242,-1.0009726476669312,0.0
hebbian,next_token,generalization,8,,,64,10.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.0768934314520183,0.06828745691613718,-1.0037299259142443,0.0
hebbian,next_token,generalization,8,,,64,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.08363549543586983,1.0013228712453652e-06,-1.000000005418604,0.0
hebbian,next_token,generalization,8,,,256,10.0,0.1590909090909091,0.07926576557718398,0.2936649056378255,0.2727272727272727,0.07292791186112234,0.35933627831664955,-0.991758247668093,0.29545454545454547
hebbian,next_token,generalization,8,,,256,30.0,0.0,6.381712396155606e-18,0.08029831778201396,0.2727272727272727,0.09421141519190067,2.1548579809405055e-06,-1.0000000216744163,0.0
hebbian,next_token,memorization,4,,,64,10.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.18921031143802863,0.12522139249799344,-1.0079840100728548,0.0
hebbian,next_token,memorization,4,,,64,30.0,0.9807692307692307,0.8987925373197556,0.9965972795909344,0.19230769230769232,0.1949857330093017,8.481870745580267e-05,-1.00000127691489,0.0
hebbian,next_token,memorization,4,,,256,10.0,0.40476190476190477,0.27042647671209086,0.5550595447182258,0.21428571428571427,0.08870845446584835,0.49481484329416636,-1.059799041066851,0.6190476190476191
hebbian,next_token,memorization,4,,,256,30.0,0.9523809523809523,0.8420986468452026,0.9868427513607937,0.21428571428571427,0.19088132910075642,0.0004971374561344126,-1.0000114071936834,0.0
