label,seed,target_token,target_bucket,target_rank,settled_synergy_at_mask
random,1,1003,q1_most_frequent,661,0.000604
random,1,62,q1_most_frequent,8,0.022315
random,1,12,q1_most_frequent,516,-0.004343
random,1,7,q1_most_frequent,492,0.000598
random,1,2,q1_most_frequent,0,0.059348
random,1,40,q1_most_frequent,2017,-0.028068
random,1,188,q1_most_frequent,473,0.006176
random,1,22,q1_most_frequent,1598,-0.012445
random,1,1001,q1_most_frequent,875,-0.011506
random,1,205,q1_most_frequent,1249,-0.015845
random,1,7,q1_most_frequent,492,0.000597
random,1,2,q1_most_frequent,0,0.059374
random,1,606,q1_most_frequent,1499,-0.010866
random,1,637,q1_most_frequent,911,-0.019443
random,1,13,q1_most_frequent,999,-0.011190
random,1,607,q1_most_frequent,1159,-0.013517
random,1,1914,q1_most_frequent,354,0.009611
random,1,2,q1_most_frequent,0,0.059366
random,1,18,q1_most_frequent,482,0.005776
random,1,2,q1_most_frequent,0,0.059360
random,1,464,q1_most_frequent,89,0.010487
random,1,129,q1_most_frequent,1585,-0.018511
random,1,22,q1_most_frequent,1598,-0.012445
random,1,27,q1_most_frequent,1783,-0.016132
random,1,3,q1_most_frequent,312,0.012276
random,1,1313,q1_most_frequent,831,-0.002251
random,1,2,q1_most_frequent,0,0.059368
random,1,68,q1_most_frequent,1718,-0.021240
random,1,568,q1_most_frequent,646,0.000404
random,1,559,q1_most_frequent,603,0.000539
random,1,22,q1_most_frequent,1598,-0.012445
random,1,37,q1_most_frequent,1388,-0.007078
random,1,6,q1_most_frequent,60,0.014509
random,1,2049,q1_most_frequent,75,0.019610
random,1,233,q1_most_frequent,1851,-0.014331
random,1,2,q1_most_frequent,0,0.059379
random,1,463,q1_most_frequent,215,0.001068
random,1,145,q1_most_frequent,1969,-0.005916
random,1,4,q1_most_frequent,802,-0.003088
random,1,35,q1_most_frequent,2041,-0.034689
random,1,2,q1_most_frequent,0,0.059346
random,1,44,q1_most_frequent,1473,-0.011226
random,1,325,q1_most_frequent,541,0.007579
random,1,4,q1_most_frequent,802,-0.003081
random,1,590,q1_most_frequent,1461,-0.026923
random,1,2,q1_most_frequent,0,0.059370
random,1,65,q1_most_frequent,1052,0.008169
random,1,545,q1_most_frequent,57,-0.008724
random,1,40,q1_most_frequent,2017,-0.028063
random,1,486,q1_most_frequent,214,0.004117
random,1,1046,q1_most_frequent,128,0.008682
random,1,132,q1_most_frequent,1106,-0.008162
random,1,6,q1_most_frequent,60,0.014501
random,1,572,q1_most_frequent,1974,-0.033509
random,1,905,q1_most_frequent,300,0.012167
random,1,111,q1_most_frequent,800,-0.009796
random,1,333,q1_most_frequent,357,0.011155
random,1,545,q1_most_frequent,57,-0.008715
random,1,106,q1_most_frequent,1416,-0.011403
random,1,20,q1_most_frequent,1815,-0.017767
random,1,5,q1_most_frequent,313,0.014528
random,1,389,q1_most_frequent,716,-0.010229
random,1,33,q1_most_frequent,1896,-0.023324
random,1,1606,q1_most_frequent,1370,-0.005121
random,1,39,q1_most_frequent,1305,0.010864
random,1,18,q1_most_frequent,482,0.005779
random,1,4,q1_most_frequent,802,-0.003083
random,1,11,q1_most_frequent,272,0.009357
random,1,65,q1_most_frequent,1052,0.008170
random,1,524,q1_most_frequent,1989,-0.026012
random,1,11,q1_most_frequent,272,0.009347
random,1,742,q1_most_frequent,1686,-0.018318
random,1,3,q1_most_frequent,312,0.012275
random,1,78,q1_most_frequent,806,0.004630
random,1,219,q1_most_frequent,709,-0.017023
random,1,54,q1_most_frequent,1551,-0.012699
random,1,260,q1_most_frequent,699,-0.000350
random,1,56,q1_most_frequent,1758,-0.015807
random,1,22,q1_most_frequent,1598,-0.012444
random,1,1435,q1_most_frequent,45,0.028723
random,1,143,q1_most_frequent,450,-0.011777
random,1,19,q1_most_frequent,1359,-0.020970
random,1,2,q1_most_frequent,0,0.059375
random,1,2,q1_most_frequent,0,0.059359
random,1,8,q1_most_frequent,1,0.046979
random,1,2034,q1_most_frequent,1667,-0.040644
random,1,757,q1_most_frequent,1906,-0.022669
random,1,856,q1_most_frequent,451,-0.011034
random,1,8,q1_most_frequent,1,0.046975
random,1,30,q1_most_frequent,338,0.000788
random,1,525,q1_most_frequent,1945,-0.015633
random,1,3,q1_most_frequent,311,0.012273
random,1,4,q1_most_frequent,802,-0.003086
random,1,5,q1_most_frequent,313,0.014529
random,1,5,q1_most_frequent,313,0.014536
random,1,188,q1_most_frequent,473,0.006176
random,1,7,q1_most_frequent,492,0.000598
random,1,25,q1_most_frequent,1455,-0.012031
random,1,351,q1_most_frequent,246,0.016523
random,1,71,q1_most_frequent,1984,-0.038709
random,1,389,q1_most_frequent,716,-0.010229
random,1,2,q1_most_frequent,0,0.059352
random,1,459,q1_most_frequent,820,-0.015936
random,1,3,q1_most_frequent,311,0.012273
random,1,1283,q1_most_frequent,891,-0.027427
random,1,1168,q1_most_frequent,685,-0.006955
random,1,992,q1_most_frequent,2001,-0.032284
random,1,7,q1_most_frequent,492,0.000598
random,1,2,q1_most_frequent,0,0.059336
random,1,1028,q1_most_frequent,1209,-0.010242
random,1,442,q1_most_frequent,1587,-0.003267
random,1,1621,q1_most_frequent,1713,-0.008284
random,1,80,q1_most_frequent,612,0.014676
random,1,369,q1_most_frequent,400,-0.005713
random,1,2,q1_most_frequent,0,0.059367
random,1,4,q1_most_frequent,802,-0.003085
random,1,1389,q1_most_frequent,1752,-0.012894
random,1,2,q1_most_frequent,0,0.059342
random,1,4,q1_most_frequent,802,-0.003085
random,1,940,q1_most_frequent,229,0.019013
random,1,127,q1_most_frequent,630,-0.005850
random,1,850,q1_most_frequent,1165,-0.021596
random,1,93,q1_most_frequent,858,-0.013047
random,1,7,q1_most_frequent,492,0.000597
random,1,7,q1_most_frequent,492,0.000596
random,1,21,q1_most_frequent,1504,-0.023992
random,1,7,q1_most_frequent,492,0.000599
random,1,33,q1_most_frequent,1896,-0.023324
random,1,1023,q1_most_frequent,1695,-0.003963
random,1,49,q1_most_frequent,927,-0.010014
random,1,1053,q1_most_frequent,536,-0.002990
random,1,251,q1_most_frequent,309,0.016599
random,1,1939,q1_most_frequent,73,0.016036
random,1,483,q1_most_frequent,1723,-0.011616
random,1,96,q1_most_frequent,901,-0.017594
random,1,1428,q1_most_frequent,1866,-0.016066
random,1,168,q1_most_frequent,1766,-0.013946
random,1,1302,q1_most_frequent,658,0.000868
random,1,27,q1_most_frequent,1783,-0.016135
random,1,6,q1_most_frequent,60,0.014508
random,2,3,q1_most_frequent,15,0.046545
random,2,21,q1_most_frequent,470,0.002994
random,2,766,q1_most_frequent,1663,-0.020117
random,2,15,q1_most_frequent,1882,-0.028283
random,2,1023,q1_most_frequent,1398,-0.001883
random,2,1929,q1_most_frequent,1903,-0.014091
random,2,6,q1_most_frequent,2024,-0.033443
random,2,6,q1_most_frequent,2027,-0.033854
random,2,40,q1_most_frequent,1005,-0.002326
random,2,58,q1_most_frequent,1845,-0.023023
random,2,102,q1_most_frequent,107,0.002230
random,2,7,q1_most_frequent,204,0.008279
random,2,313,q1_most_frequent,113,0.010788
random,2,5,q1_most_frequent,2020,-0.030978
random,2,2,q1_most_frequent,0,0.089656
random,2,6,q1_most_frequent,2027,-0.033801
random,2,370,q1_most_frequent,1530,-0.000567
random,2,2,q1_most_frequent,0,0.089450
random,2,81,q1_most_frequent,1425,-0.017316
random,2,29,q1_most_frequent,48,0.025108
random,2,277,q1_most_frequent,485,0.009435
random,2,19,q1_most_frequent,20,0.019189
random,2,3,q1_most_frequent,15,0.045993
random,2,8,q1_most_frequent,1321,-0.006319
random,2,1621,q1_most_frequent,626,-0.000059
random,2,278,q1_most_frequent,975,-0.007155
random,2,444,q1_most_frequent,789,-0.012139
random,2,1120,q1_most_frequent,466,-0.004276
random,2,42,q1_most_frequent,535,-0.012313
random,2,3,q1_most_frequent,15,0.046109
random,2,14,q1_most_frequent,1767,-0.022552
random,2,113,q1_most_frequent,2005,-0.036558
random,2,8,q1_most_frequent,1326,-0.006343
random,2,293,q1_most_frequent,1220,-0.025822
random,2,141,q1_most_frequent,370,-0.001806
random,2,23,q1_most_frequent,89,0.013181
random,2,977,q1_most_frequent,2019,-0.032913
random,2,18,q1_most_frequent,484,0.010792
random,2,4,q1_most_frequent,2029,-0.035999
random,2,13,q1_most_frequent,1687,-0.015662
random,2,4,q1_most_frequent,2028,-0.035738
random,2,223,q1_most_frequent,1542,-0.021230
random,2,1177,q1_most_frequent,222,0.007929
random,2,7,q1_most_frequent,204,0.008236
random,2,2,q1_most_frequent,0,0.089608
random,2,5,q1_most_frequent,2018,-0.030891
random,2,491,q1_most_frequent,628,-0.010568
random,2,122,q1_most_frequent,1500,-0.012893
random,2,12,q1_most_frequent,105,0.015062
random,2,4,q1_most_frequent,2030,-0.036353
random,2,6,q1_most_frequent,2027,-0.033801
random,2,27,q1_most_frequent,1466,-0.009376
random,2,4,q1_most_frequent,2028,-0.035860
random,2,5,q1_most_frequent,2020,-0.031009
random,2,6,q1_most_frequent,2027,-0.033786
random,2,7,q1_most_frequent,204,0.008241
random,2,2,q1_most_frequent,0,0.089560
random,2,3,q1_most_frequent,15,0.046112
random,2,202,q1_most_frequent,861,-0.008348
random,2,42,q1_most_frequent,576,-0.012892
random,2,956,q1_most_frequent,1935,-0.021165
random,2,1645,q1_most_frequent,1348,-0.027450
random,2,5,q1_most_frequent,2020,-0.030984
random,2,2,q1_most_frequent,0,0.090364
random,2,77,q1_most_frequent,976,0.001945
random,2,6,q1_most_frequent,2026,-0.033689
random,2,8,q1_most_frequent,1326,-0.006326
random,2,1135,q1_most_frequent,1854,-0.028004
random,2,640,q1_most_frequent,912,-0.003055
random,2,395,q1_most_frequent,361,0.016598
random,2,605,q1_most_frequent,1476,-0.008554
random,2,1324,q1_most_frequent,927,-0.000729
random,2,14,q1_most_frequent,1767,-0.022584
random,2,5,q1_most_frequent,2020,-0.031042
random,2,906,q1_most_frequent,1415,-0.005932
random,2,7,q1_most_frequent,203,0.008269
random,2,58,q1_most_frequent,1839,-0.022804
random,2,4,q1_most_frequent,2028,-0.035917
random,2,18,q1_most_frequent,481,0.010846
random,2,785,q1_most_frequent,1022,-0.006601
random,2,1558,q1_most_frequent,56,0.013035
random,2,307,q1_most_frequent,1289,-0.001021
random,2,7,q1_most_frequent,204,0.008301
random,2,242,q1_most_frequent,367,0.005649
random,2,10,q1_most_frequent,57,0.018348
random,2,34,q1_most_frequent,1,0.070122
random,2,10,q1_most_frequent,57,0.018391
random,2,22,q1_most_frequent,1765,-0.004154
random,2,468,q1_most_frequent,130,0.001912
random,2,108,q1_most_frequent,836,-0.009978
random,2,362,q1_most_frequent,1061,-0.012667
random,2,13,q1_most_frequent,1676,-0.015577
random,2,6,q1_most_frequent,2027,-0.033833
random,2,165,q1_most_frequent,669,-0.003406
random,2,418,q1_most_frequent,673,0.010340
random,2,661,q1_most_frequent,1389,-0.016056
random,2,1182,q1_most_frequent,1076,0.007884
random,2,14,q1_most_frequent,1763,-0.022504
random,2,181,q1_most_frequent,247,-0.000558
random,2,171,q1_most_frequent,1960,-0.015040
random,2,49,q1_most_frequent,1134,-0.010716
random,2,1691,q1_most_frequent,400,0.012128
random,2,264,q1_most_frequent,612,-0.003392
random,2,2,q1_most_frequent,0,0.089799
random,2,12,q1_most_frequent,100,0.015745
random,2,1267,q1_most_frequent,885,-0.002319
random,2,12,q1_most_frequent,108,0.014930
random,2,11,q1_most_frequent,1258,-0.010551
random,2,2,q1_most_frequent,0,0.090135
random,2,68,q1_most_frequent,546,0.000769
random,2,43,q1_most_frequent,715,-0.006360
random,2,43,q1_most_frequent,719,-0.006429
random,2,46,q1_most_frequent,667,-0.007866
random,2,2,q1_most_frequent,0,0.090244
random,2,10,q1_most_frequent,57,0.018389
random,2,73,q1_most_frequent,338,0.010637
random,2,13,q1_most_frequent,1688,-0.015686
random,2,6,q1_most_frequent,2027,-0.033780
random,2,2,q1_most_frequent,0,0.089394
random,2,72,q1_most_frequent,869,-0.025270
random,2,265,q1_most_frequent,831,-0.007392
random,2,3,q1_most_frequent,15,0.046229
random,2,2,q1_most_frequent,0,0.089578
random,2,2,q1_most_frequent,0,0.088902
random,2,261,q1_most_frequent,218,0.009416
random,2,17,q1_most_frequent,10,0.024072
random,2,57,q1_most_frequent,1760,-0.009472
random,2,808,q1_most_frequent,1322,-0.002010
random,2,2,q1_most_frequent,0,0.088880
random,2,528,q1_most_frequent,1545,-0.009039
random,2,192,q1_most_frequent,109,0.020683
random,2,104,q1_most_frequent,105,0.025598
random,2,2,q1_most_frequent,0,0.090228
random,2,1980,q1_most_frequent,1571,-0.018035
random,2,7,q1_most_frequent,204,0.008222
random,2,315,q1_most_frequent,209,0.027078
random,2,996,q1_most_frequent,541,0.009588
random,2,12,q1_most_frequent,100,0.015718
random,2,959,q1_most_frequent,525,0.007289
random,2,4,q1_most_frequent,2029,-0.035941
random,2,958,q1_most_frequent,1553,-0.027975
random,2,15,q1_most_frequent,1881,-0.028263
random,2,3,q1_most_frequent,15,0.046303
random,2,810,q1_most_frequent,602,-0.003652
random,2,557,q1_most_frequent,1266,-0.010066
random,2,1560,q1_most_frequent,417,-0.010696
random,2,631,q1_most_frequent,827,-0.003870
random,2,11,q1_most_frequent,1260,-0.010581
random,2,2,q1_most_frequent,0,0.089002
random,2,11,q1_most_frequent,1261,-0.010679
random,2,427,q1_most_frequent,883,-0.003095
random,2,4,q1_most_frequent,2029,-0.036101
random,2,8,q1_most_frequent,1328,-0.006389
random,2,1631,q1_most_frequent,1503,-0.013922
random,2,5,q1_most_frequent,2020,-0.030952
random,2,46,q1_most_frequent,655,-0.007717
random,2,18,q1_most_frequent,487,0.010750
random,2,727,q1_most_frequent,1676,-0.051389
random,2,15,q1_most_frequent,1880,-0.028248
random,2,294,q1_most_frequent,1442,-0.013308
random,2,445,q1_most_frequent,1970,-0.019809
random,2,9,q1_most_frequent,1711,-0.014899
random,2,238,q1_most_frequent,1180,0.001677
random,2,2,q1_most_frequent,0,0.089681
random,2,219,q1_most_frequent,611,0.004625
random,2,3,q1_most_frequent,15,0.046572
random,2,340,q1_most_frequent,1791,-0.018683
random,2,4,q1_most_frequent,2029,-0.035956
random,2,40,q1_most_frequent,1000,-0.002286
random,2,477,q1_most_frequent,460,0.005644
random,2,72,q1_most_frequent,865,-0.025196
random,2,29,q1_most_frequent,50,0.025020
random,2,271,q1_most_frequent,977,-0.015366
random,2,37,q1_most_frequent,1454,-0.009779
random,2,6,q1_most_frequent,2027,-0.033847
random,2,45,q1_most_frequent,1695,-0.019140
random,2,131,q1_most_frequent,1214,0.005688
random,2,573,q1_most_frequent,485,0.009643
random,2,207,q1_most_frequent,1593,-0.008836
random,2,6,q1_most_frequent,2027,-0.033742
random,2,3,q1_most_frequent,15,0.045950
random,2,342,q1_most_frequent,6,0.031211
random,2,3,q1_most_frequent,15,0.046388
random,2,454,q1_most_frequent,591,-0.001787
random,2,3,q1_most_frequent,15,0.046088
random,2,2,q1_most_frequent,0,0.089597
random,2,17,q1_most_frequent,10,0.024028
random,2,5,q1_most_frequent,2020,-0.030967
random,2,74,q1_most_frequent,1741,-0.012161
random,2,16,q1_most_frequent,701,-0.013056
random,2,2,q1_most_frequent,0,0.089656
random,2,2,q1_most_frequent,0,0.090395
random,2,2,q1_most_frequent,0,0.089218
random,2,15,q1_most_frequent,1882,-0.028299
random,2,575,q1_most_frequent,243,0.017836
random,2,229,q1_most_frequent,296,0.021003
random,2,2,q1_most_frequent,0,0.090064
random,2,205,q1_most_frequent,1712,-0.021489
random,2,213,q1_most_frequent,1383,-0.013365
random,2,23,q1_most_frequent,90,0.013207
random,2,30,q1_most_frequent,497,-0.005738
random,2,459,q1_most_frequent,1476,-0.009733
random,2,3,q1_most_frequent,14,0.047643
random,2,13,q1_most_frequent,1681,-0.015658
random,2,12,q1_most_frequent,100,0.015643
random,2,15,q1_most_frequent,1880,-0.028244
random,2,7,q1_most_frequent,201,0.008342
random,2,282,q1_most_frequent,1277,0.010353
random,2,7,q1_most_frequent,201,0.008327
random,2,6,q1_most_frequent,2027,-0.033886
random,2,237,q1_most_frequent,1501,-0.018277
random,2,6,q1_most_frequent,2025,-0.033712
random,2,940,q1_most_frequent,1344,-0.022645
random,2,185,q1_most_frequent,1470,-0.011288
random,2,2,q1_most_frequent,0,0.089687
random,2,1838,q1_most_frequent,1941,-0.010312
random,2,6,q1_most_frequent,2027,-0.033884
random,2,2,q1_most_frequent,0,0.089226
random,2,13,q1_most_frequent,1672,-0.015462
random,2,1667,q1_most_frequent,1396,-0.007758
random,2,3,q1_most_frequent,15,0.046002
random,2,112,q1_most_frequent,913,0.000334
random,2,353,q1_most_frequent,1170,-0.012732
random,2,346,q1_most_frequent,324,-0.005775
random,2,2,q1_most_frequent,0,0.088813
random,2,23,q1_most_frequent,90,0.013188
random,2,5,q1_most_frequent,2020,-0.030977
random,2,112,q1_most_frequent,915,0.000298
random,2,40,q1_most_frequent,1004,-0.002386
random,2,478,q1_most_frequent,432,0.005426
random,2,524,q1_most_frequent,629,-0.007056
random,2,38,q1_most_frequent,134,0.004681
random,2,32,q1_most_frequent,1001,-0.025679
random,2,2,q1_most_frequent,0,0.088591
random,2,40,q1_most_frequent,994,-0.002190
random,2,19,q1_most_frequent,20,0.019110
random,2,2,q1_most_frequent,0,0.088905
random,2,485,q1_most_frequent,619,0.014201
random,2,3,q1_most_frequent,15,0.045863
random,2,50,q1_most_frequent,695,0.006005
random,2,9,q1_most_frequent,1715,-0.014981
random,2,233,q1_most_frequent,1223,-0.002674
random,2,88,q1_most_frequent,1015,-0.019467
random,2,2,q1_most_frequent,0,0.089723
random,2,109,q1_most_frequent,1433,-0.007846
random,2,134,q1_most_frequent,516,0.003499
random,2,218,q1_most_frequent,1455,-0.026070
random,2,3,q1_most_frequent,15,0.046055
random,2,2,q1_most_frequent,0,0.089706
random,2,13,q1_most_frequent,1684,-0.015665
random,2,7,q1_most_frequent,203,0.008290
random,2,4,q1_most_frequent,2028,-0.035877
random,2,5,q1_most_frequent,2018,-0.030940
random,2,911,q1_most_frequent,1572,-0.017252
random,2,85,q1_most_frequent,1909,-0.023729
random,2,335,q1_most_frequent,1463,-0.018264
random,2,105,q1_most_frequent,168,0.008712
random,2,3,q1_most_frequent,15,0.046085
random,2,432,q1_most_frequent,965,-0.013779
random,2,30,q1_most_frequent,495,-0.005723
random,2,34,q1_most_frequent,1,0.070221
random,2,22,q1_most_frequent,1762,-0.004011
random,2,2,q1_most_frequent,0,0.089443
random,2,55,q1_most_frequent,1133,0.006026
random,2,49,q1_most_frequent,1133,-0.010700
random,2,7,q1_most_frequent,204,0.008223
random,2,2,q1_most_frequent,0,0.089245
random,2,9,q1_most_frequent,1714,-0.014983
random,2,3,q1_most_frequent,15,0.046334
random,2,3,q1_most_frequent,15,0.046587
random,2,95,q1_most_frequent,145,0.029086
random,2,1163,q1_most_frequent,545,0.007692
random,2,1384,q1_most_frequent,470,-0.001090
random,2,184,q1_most_frequent,250,0.003769
